,id_usuario,resgate,Ultima_compra,ultimas_compras,numero_ultimas_compras_x,data_impacto,IPT_x,ipt_campanha_x,delta,ipt_impacto_x,delta_resgate_x,IPT_y,ipt_impacto_y,delta_resgate_y,ipt_campanha_y,numero_ultimas_compras_y,delta_ipt,result_rel
86,8236572,2019-05-29T15:33:43.000-03:00,2019-05-25T15:26:10.000-03:00,"05/04/2019,09/04/2019,17/04/2019,20/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,12.5,4,-8.5,1,2,12.5,1,2,4,5,0.07999999999999996,0.32
87,2611306,2019-05-28T23:04:50.000-03:00,2019-05-25T16:13:40.000-03:00,"29/03/2019,19/05/2019,29/04/2019,31/03/2019,25/05/2019,02/05/2019,07/04/2019,07/05/2019,10/04/2019,12/05/2019,13/04/2019,16/05/2019,26/04/2019",13,2019-05-27 00:00:00-03:00,4.75,3,-1.75,1,1,4.75,1,1,3,13,0.21052631578947367,0.631578947368421
88,3625154,2019-05-30T15:28:20.000-03:00,2019-05-25T17:03:00.000-03:00,"12/04/2019,18/04/2019,26/04/2019,03/05/2019,20/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,8.6,4,-4.6,1,3,8.6,1,3,4,6,0.11627906976744184,0.46511627906976744
89,1788965,2019-05-27T20:17:52.000-03:00,2019-05-25T18:25:46.000-03:00,"01/04/2019,11/05/2019,14/04/2019,01/04/2019,15/05/2019,17/04/2019,04/04/2019,18/05/2019,26/04/2019,06/04/2019,23/05/2019,03/05/2019,07/04/2019,25/05/2019,06/05/2019,10/04/2019",16,2019-05-27 00:00:00-03:00,3.6,2,-1.6,1,0,3.6,1,0,2,16,0.2777777777777778,0.5555555555555556
90,7749985,2019-05-27T21:12:27.000-03:00,2019-05-25T17:30:07.000-03:00,"02/04/2019,05/04/2019,25/04/2019,29/04/2019,07/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,10.6,2,-8.6,1,0,10.6,1,0,2,6,0.09433962264150941,0.18867924528301888
91,3764565,2019-05-30T22:08:02.000-03:00,2019-05-25T16:16:23.000-03:00,"01/05/2019,05/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,12.0,5,-7.0,1,3,12.0,1,3,5,3,0.08333333333333337,0.4166666666666667
92,4087362,2019-05-28T14:15:09.000-03:00,2019-05-25T16:49:51.000-03:00,"03/04/2019,24/04/2019,04/05/2019,05/05/2019,08/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,10.4,2,-8.4,1,1,10.4,1,1,2,6,0.09615384615384615,0.1923076923076923
93,5592220,2019-05-29T01:11:55.000-03:00,2019-05-25T21:35:22.000-03:00,"05/04/2019,24/05/2019,09/05/2019,12/04/2019,25/05/2019,10/05/2019,17/04/2019,16/05/2019,19/04/2019,17/05/2019,26/04/2019,23/05/2019,03/05/2019",13,2019-05-27 00:00:00-03:00,4.166666666666667,3,-1.166666666666667,1,2,4.166666666666667,1,2,3,13,0.24,0.72
94,1653573,2019-05-29T16:02:21.000-03:00,2019-05-25T15:56:29.000-03:00,"05/04/2019,24/04/2019,30/04/2019,06/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,12.5,4,-8.5,1,2,12.5,1,2,4,5,0.07999999999999996,0.32
95,9423288,2019-05-29T18:00:25.000-03:00,2019-05-25T18:28:41.000-03:00,"09/05/2019,21/05/2019,10/05/2019,23/05/2019,11/05/2019,24/05/2019,13/05/2019,25/05/2019,14/05/2019,16/05/2019",10,2019-05-27 00:00:00-03:00,1.7777777777777777,3,1.2222222222222223,1,2,1.7777777777777777,1,2,3,10,0.5625,1.6875
96,9427162,2019-05-28T14:48:27.000-03:00,2019-05-25T15:44:56.000-03:00,"09/05/2019,11/05/2019,21/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,5.333333333333333,2,-3.333333333333333,1,1,5.333333333333333,1,1,2,4,0.1875,0.375
97,4269804,2019-05-27T17:22:50.000-03:00,2019-05-25T17:32:11.000-03:00,"28/04/2019,17/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,13.5,1,-12.5,1,0,13.5,1,0,1,3,0.07407407407407407,0.07407407407407407
98,5177356,2019-05-27T23:57:26.000-03:00,2019-05-25T23:19:54.000-03:00,"08/04/2019,25/05/2019,25/04/2019,07/05/2019,12/05/2019,17/05/2019,23/05/2019",7,2019-05-27 00:00:00-03:00,7.833333333333333,2,-5.833333333333333,1,0,7.833333333333333,1,0,2,7,0.12765957446808507,0.25531914893617025
99,6488743,2019-05-28T16:55:43.000-03:00,2019-05-25T00:53:38.000-03:00,"07/04/2019,18/05/2019,09/04/2019,25/05/2019,16/04/2019,05/05/2019,07/05/2019,14/05/2019",8,2019-05-27 00:00:00-03:00,6.857142857142857,3,-3.8571428571428568,1,1,6.857142857142857,1,1,3,8,0.14583333333333337,0.4375
100,3674496,2019-05-27T20:01:41.000-03:00,2019-05-25T20:05:07.000-03:00,"28/03/2019,29/03/2019,01/04/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,19.333333333333332,1,-18.333333333333332,1,0,19.333333333333332,1,0,1,4,0.051724137931034475,0.05172413793103449
101,128954,2019-05-29T23:46:07.000-03:00,2019-05-25T17:30:57.000-03:00,"30/03/2019,18/05/2019,06/04/2019,25/05/2019,26/04/2019,27/04/2019,05/05/2019,11/05/2019",8,2019-05-27 00:00:00-03:00,8.0,4,-4.0,1,2,8.0,1,2,4,8,0.125,0.5
102,5505,2019-05-30T17:29:58.000-03:00,2019-05-25T18:31:36.000-03:00,"04/04/2019,08/05/2019,10/04/2019,24/05/2019,11/04/2019,25/05/2019,16/04/2019,30/04/2019,01/05/2019",9,2019-05-27 00:00:00-03:00,6.375,4,-2.375,1,3,6.375,1,3,4,9,0.1568627450980392,0.6274509803921569
103,8262448,2019-05-30T17:10:51.000-03:00,2019-05-25T00:26:32.000-03:00,"11/04/2019,15/04/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,22.0,5,-17.0,1,3,22.0,1,3,5,3,0.045454545454545414,0.22727272727272727
104,7575848,2019-05-30T20:27:58.000-03:00,2019-05-25T20:40:47.000-03:00,"31/03/2019,12/04/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,27.5,4,-23.5,1,3,27.5,1,3,4,3,0.036363636363636376,0.14545454545454545
105,1706974,2019-05-29T22:21:12.000-03:00,2019-05-25T14:30:35.000-03:00,"30/03/2019,25/05/2019,01/05/2019,31/03/2019,04/05/2019,07/04/2019,16/05/2019,13/04/2019,19/05/2019,27/04/2019,23/05/2019,28/04/2019",12,2019-05-27 00:00:00-03:00,5.090909090909091,4,-1.0909090909090908,1,2,5.090909090909091,1,2,4,12,0.1964285714285714,0.7857142857142857
106,7536119,2019-05-27T15:10:31.000-03:00,2019-05-25T16:42:17.000-03:00,"06/04/2019,12/04/2019,16/04/2019,10/05/2019,24/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,9.8,1,-8.8,1,0,9.8,1,0,1,6,0.10204081632653061,0.1020408163265306
107,8012411,2019-05-29T15:02:38.000-03:00,2019-05-25T19:07:20.000-03:00,"10/04/2019,17/04/2019,24/04/2019,22/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,11.25,3,-8.25,1,2,11.25,1,2,3,5,0.0888888888888889,0.26666666666666666
108,17530,2019-05-29T21:57:21.000-03:00,2019-05-25T21:59:18.000-03:00,"12/04/2019,28/04/2019,05/05/2019,19/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,10.75,3,-7.75,1,2,10.75,1,2,3,5,0.09302325581395354,0.27906976744186046
109,4969270,2019-05-27T14:22:07.000-03:00,2019-05-25T15:28:04.000-03:00,"30/03/2019,27/04/2019,06/04/2019,29/04/2019,08/04/2019,13/05/2019,13/04/2019,17/05/2019,20/04/2019,25/05/2019,26/04/2019",11,2019-05-27 00:00:00-03:00,5.6,1,-4.6,1,0,5.6,1,0,1,11,0.1785714285714286,0.17857142857142858
110,8818554,2019-05-27T17:12:40.000-03:00,2019-05-25T17:03:59.000-03:00,"15/04/2019,01/05/2019,04/05/2019,18/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,10.0,2,-8.0,1,0,10.0,1,0,2,5,0.09999999999999998,0.2
111,8721264,2019-05-29T00:52:32.000-03:00,2019-05-25T17:21:19.000-03:00,"27/04/2019,05/05/2019,19/05/2019,19/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,7.0,3,-4.0,1,2,7.0,1,2,3,5,0.1428571428571429,0.42857142857142855
112,1442173,2019-05-27T19:01:22.000-03:00,2019-05-25T15:57:43.000-03:00,"10/04/2019,30/04/2019,07/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,15.0,2,-13.0,1,0,15.0,1,0,2,4,0.06666666666666665,0.13333333333333333
113,2882164,2019-05-29T16:31:38.000-03:00,2019-05-25T21:52:41.000-03:00,"02/04/2019,25/05/2019,25/04/2019,27/04/2019,30/04/2019,13/05/2019,21/05/2019",7,2019-05-27 00:00:00-03:00,8.833333333333334,3,-5.833333333333334,1,2,8.833333333333334,1,2,3,7,0.1132075471698113,0.33962264150943394
114,8470415,2019-05-28T16:48:18.000-03:00,2019-05-25T16:37:12.000-03:00,"09/04/2019,17/04/2019,11/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,15.333333333333334,3,-12.333333333333334,1,1,15.333333333333334,1,1,3,4,0.06521739130434778,0.19565217391304346
115,6673013,2019-05-30T15:00:38.000-03:00,2019-05-25T20:02:59.000-03:00,"02/04/2019,25/05/2019,25/04/2019,02/05/2019,03/05/2019,16/05/2019,21/05/2019",7,2019-05-27 00:00:00-03:00,8.833333333333334,4,-4.833333333333334,1,3,8.833333333333334,1,3,4,7,0.1132075471698113,0.45283018867924524
116,2301674,2019-05-28T16:02:49.000-03:00,2019-05-25T20:55:37.000-03:00,"10/04/2019,03/05/2019,17/05/2019,22/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,11.25,2,-9.25,1,1,11.25,1,1,2,5,0.0888888888888889,0.17777777777777778
117,7014257,2019-05-27T17:50:20.000-03:00,2019-05-25T20:41:24.000-03:00,"15/04/2019,08/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,20.0,1,-19.0,1,0,20.0,1,0,1,3,0.050000000000000044,0.05
118,4087076,2019-05-30T18:41:51.000-03:00,2019-05-25T19:33:33.000-03:00,"01/04/2019,03/05/2019,03/04/2019,16/05/2019,11/04/2019,19/05/2019,19/04/2019,24/05/2019,27/04/2019,25/05/2019,29/04/2019",11,2019-05-27 00:00:00-03:00,5.4,4,-1.4000000000000004,1,3,5.4,1,3,4,11,0.18518518518518512,0.7407407407407407
119,8989993,2019-05-28T15:23:26.000-03:00,2019-05-25T14:55:56.000-03:00,"07/04/2019,12/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,24.0,3,-21.0,1,1,24.0,1,1,3,3,0.04166666666666663,0.125
120,6713997,2019-05-29T15:18:24.000-03:00,2019-05-25T17:22:39.000-03:00,"30/03/2019,11/04/2019,27/04/2019,04/05/2019,19/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,11.2,3,-8.2,1,2,11.2,1,2,3,6,0.0892857142857143,0.26785714285714285
121,3376420,2019-05-30T15:35:20.000-03:00,2019-05-25T18:02:13.000-03:00,"01/04/2019,07/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,27.0,4,-23.0,1,3,27.0,1,3,4,3,0.03703703703703709,0.14814814814814814
122,9486236,2019-05-29T22:27:02.000-03:00,2019-05-25T15:46:50.000-03:00,"04/05/2019,05/05/2019,11/05/2019,24/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,5.25,4,-1.25,1,2,5.25,1,2,4,5,0.19047619047619047,0.7619047619047619
123,9378865,2019-05-27T16:15:31.000-03:00,2019-05-25T20:04:14.000-03:00,"06/05/2019,08/05/2019,09/05/2019,10/05/2019,15/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,3.8,1,-2.8,1,0,3.8,1,0,1,6,0.26315789473684215,0.2631578947368421
124,6267588,2019-05-30T19:10:25.000-03:00,2019-05-25T18:54:40.000-03:00,"22/04/2019,27/04/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,16.5,5,-11.5,1,3,16.5,1,3,5,3,0.06060606060606055,0.30303030303030304
125,7612464,2019-05-30T16:21:18.000-03:00,2019-05-25T15:54:29.000-03:00,"11/04/2019,18/04/2019,07/05/2019,09/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,11.0,5,-6.0,1,3,11.0,1,3,5,5,0.09090909090909094,0.45454545454545453
126,7201157,2019-05-27T18:27:37.000-03:00,2019-05-25T21:57:48.000-03:00,"01/04/2019,02/04/2019,06/05/2019,23/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,13.5,1,-12.5,1,0,13.5,1,0,1,5,0.07407407407407407,0.07407407407407407
127,1582141,2019-05-30T20:13:31.000-03:00,2019-05-25T19:38:54.000-03:00,"13/04/2019,25/05/2019,22/04/2019,25/04/2019,29/04/2019,11/05/2019,24/05/2019",7,2019-05-27 00:00:00-03:00,7.0,5,-2.0,1,3,7.0,1,3,5,7,0.1428571428571429,0.7142857142857143
128,8960324,2019-05-27T17:23:38.000-03:00,2019-05-25T17:25:38.000-03:00,"05/04/2019,25/05/2019,11/04/2019,18/04/2019,19/04/2019,28/04/2019,17/05/2019",7,2019-05-27 00:00:00-03:00,8.333333333333334,1,-7.333333333333334,1,0,8.333333333333334,1,0,1,7,0.12,0.12
129,8578793,2019-05-28T19:12:00.000-03:00,2019-05-25T16:46:37.000-03:00,"30/03/2019,25/05/2019,07/04/2019,10/04/2019,13/04/2019,23/04/2019,20/05/2019",7,2019-05-27 00:00:00-03:00,9.333333333333334,3,-6.333333333333334,1,1,9.333333333333334,1,1,3,7,0.1071428571428571,0.3214285714285714
130,9248581,2019-05-27T15:45:27.000-03:00,2019-05-25T18:39:25.000-03:00,"27/04/2019,25/05/2019,29/04/2019,04/05/2019,11/05/2019,17/05/2019,18/05/2019",7,2019-05-27 00:00:00-03:00,4.666666666666667,1,-3.666666666666667,1,0,4.666666666666667,1,0,1,7,0.2142857142857143,0.21428571428571427
131,7318145,2019-05-30T18:02:15.000-03:00,2019-05-25T18:38:08.000-03:00,"01/04/2019,25/05/2019,04/04/2019,18/04/2019,15/05/2019,20/05/2019,22/05/2019",7,2019-05-27 00:00:00-03:00,9.0,4,-5.0,1,3,9.0,1,3,4,7,0.11111111111111116,0.4444444444444444
132,49715,2019-05-28T17:58:07.000-03:00,2019-05-25T17:45:55.000-03:00,"18/04/2019,17/05/2019,24/04/2019,18/05/2019,26/04/2019,25/05/2019,28/04/2019,30/04/2019,13/05/2019",9,2019-05-27 00:00:00-03:00,4.625,3,-1.625,1,1,4.625,1,1,3,9,0.21621621621621623,0.6486486486486487
133,7969449,2019-05-29T14:45:29.000-03:00,2019-05-25T15:17:34.000-03:00,"02/05/2019,09/05/2019,11/05/2019,22/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,5.75,3,-2.75,1,2,5.75,1,2,3,5,0.17391304347826086,0.5217391304347826
134,23625,2019-05-27T18:17:34.000-03:00,2019-05-25T17:25:12.000-03:00,"30/03/2019,25/04/2019,03/04/2019,07/05/2019,07/04/2019,18/05/2019,12/04/2019,25/05/2019,14/04/2019,20/04/2019",10,2019-05-27 00:00:00-03:00,6.222222222222222,2,-4.222222222222222,1,0,6.222222222222222,1,0,2,10,0.1607142857142857,0.3214285714285714
135,4959024,2019-05-28T14:57:53.000-03:00,2019-05-27T15:00:45.000-03:00,"09/04/2019,24/05/2019,14/05/2019,26/04/2019,11/04/2019,25/05/2019,15/05/2019,28/04/2019,16/04/2019,27/05/2019,18/05/2019,05/05/2019,16/04/2019,20/05/2019,08/05/2019,17/04/2019,21/05/2019,13/05/2019,24/04/2019",19,2019-05-27 00:00:00-03:00,2.7058823529411766,0,-2.7058823529411766,1,0,2.7058823529411766,1,0,0,19,0.3695652173913043,0.0
136,4959024,2019-05-28T14:57:53.000-03:00,2019-05-27T15:00:45.000-03:00,"09/04/2019,24/05/2019,14/05/2019,26/04/2019,11/04/2019,25/05/2019,15/05/2019,28/04/2019,16/04/2019,27/05/2019,18/05/2019,05/05/2019,16/04/2019,20/05/2019,08/05/2019,17/04/2019,21/05/2019,13/05/2019,24/04/2019",19,2019-05-27 00:00:00-03:00,2.7058823529411766,0,-2.7058823529411766,1,0,2.7058823529411766,1,0,1,18,0.3695652173913043,0.3695652173913043
137,4959024,2019-05-27T15:02:02.000-03:00,2019-05-25T15:35:01.000-03:00,"09/04/2019,24/05/2019,14/05/2019,26/04/2019,11/04/2019,25/05/2019,15/05/2019,28/04/2019,16/04/2019,18/05/2019,05/05/2019,16/04/2019,20/05/2019,08/05/2019,17/04/2019,21/05/2019,13/05/2019,24/04/2019",18,2019-05-27 00:00:00-03:00,2.7058823529411766,1,-1.7058823529411766,1,0,2.7058823529411766,1,0,0,19,0.3695652173913043,0.0
138,4959024,2019-05-27T15:02:02.000-03:00,2019-05-25T15:35:01.000-03:00,"09/04/2019,24/05/2019,14/05/2019,26/04/2019,11/04/2019,25/05/2019,15/05/2019,28/04/2019,16/04/2019,18/05/2019,05/05/2019,16/04/2019,20/05/2019,08/05/2019,17/04/2019,21/05/2019,13/05/2019,24/04/2019",18,2019-05-27 00:00:00-03:00,2.7058823529411766,1,-1.7058823529411766,1,0,2.7058823529411766,1,0,1,18,0.3695652173913043,0.3695652173913043
139,8171308,2019-05-28T16:25:35.000-03:00,2019-05-25T17:30:35.000-03:00,"02/04/2019,06/04/2019,12/04/2019,10/05/2019,21/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,10.6,2,-8.6,1,1,10.6,1,1,2,6,0.09433962264150941,0.18867924528301888
140,6646119,2019-05-27T14:41:15.000-03:00,2019-05-25T15:11:21.000-03:00,"05/05/2019,21/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,10.0,1,-9.0,1,0,10.0,1,0,1,3,0.09999999999999998,0.1
141,9267178,2019-05-27T17:08:16.000-03:00,2019-05-25T17:19:05.000-03:00,"29/04/2019,20/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,13.0,1,-12.0,1,0,13.0,1,0,1,3,0.07692307692307687,0.07692307692307693
142,28220,2019-05-30T21:43:47.000-03:00,2019-05-25T19:43:22.000-03:00,"04/04/2019,24/05/2019,08/05/2019,26/04/2019,06/04/2019,25/05/2019,11/05/2019,28/04/2019,13/04/2019,15/05/2019,01/05/2019,14/04/2019,17/05/2019,04/05/2019,17/04/2019,19/05/2019,06/05/2019,20/04/2019",18,2019-05-27 00:00:00-03:00,3.0,5,2.0,1,3,3.0,1,3,5,18,0.33333333333333337,1.6666666666666667
143,3706823,2019-05-27T23:03:07.000-03:00,2019-05-25T21:26:50.000-03:00,"28/03/2019,15/05/2019,26/04/2019,17/05/2019,29/04/2019,25/05/2019,04/05/2019,06/05/2019,08/05/2019",9,2019-05-27 00:00:00-03:00,7.25,2,-5.25,1,0,7.25,1,0,2,9,0.13793103448275867,0.27586206896551724
144,5544312,2019-05-28T18:28:59.000-03:00,2019-05-25T17:06:12.000-03:00,"18/04/2019,27/04/2019,29/04/2019,03/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,9.25,3,-6.25,1,1,9.25,1,1,3,5,0.10810810810810811,0.32432432432432434
145,7982401,2019-05-27T17:13:10.000-03:00,2019-05-25T22:54:04.000-03:00,"29/03/2019,03/05/2019,03/04/2019,08/05/2019,10/04/2019,10/05/2019,17/04/2019,24/05/2019,26/04/2019,25/05/2019,27/04/2019",11,2019-05-27 00:00:00-03:00,5.7,1,-4.7,1,0,5.7,1,0,1,11,0.17543859649122806,0.17543859649122806
146,5422941,2019-05-27T23:57:48.000-03:00,2019-05-25T20:39:31.000-03:00,"20/04/2019,25/05/2019,29/04/2019,06/05/2019,10/05/2019,24/05/2019,24/05/2019",7,2019-05-27 00:00:00-03:00,5.833333333333333,2,-3.833333333333333,1,0,5.833333333333333,1,0,2,7,0.17142857142857149,0.34285714285714286
147,6007263,2019-05-30T23:47:05.000-03:00,2019-05-26T17:49:27.000-03:00,"04/04/2019,05/05/2019,06/04/2019,08/05/2019,17/04/2019,18/05/2019,21/04/2019,25/05/2019,03/05/2019,26/05/2019,04/05/2019",11,2019-05-28 00:00:00-03:00,5.2,4,-1.2000000000000002,1,2,5.2,1,2,4,11,0.1923076923076923,0.7692307692307692
148,8169179,2019-05-27T23:19:13.000-03:00,2019-05-25T15:06:49.000-03:00,"05/04/2019,23/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,25.0,2,-23.0,1,0,25.0,1,0,2,3,0.040000000000000036,0.08
149,8622290,2019-05-30T15:51:37.000-03:00,2019-05-25T14:19:42.000-03:00,"08/04/2019,22/04/2019,16/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,15.666666666666666,5,-10.666666666666666,1,3,15.666666666666666,1,3,5,4,0.06382978723404253,0.3191489361702128
150,8665198,2019-05-30T17:13:20.000-03:00,2019-05-25T22:55:08.000-03:00,"05/04/2019,25/05/2019,06/04/2019,08/04/2019,25/04/2019,30/04/2019,04/05/2019",7,2019-05-27 00:00:00-03:00,8.333333333333334,4,-4.333333333333334,1,3,8.333333333333334,1,3,4,7,0.12,0.48
151,8375663,2019-05-27T17:34:33.000-03:00,2019-05-25T18:15:18.000-03:00,"05/04/2019,24/05/2019,06/05/2019,10/04/2019,25/05/2019,07/05/2019,11/04/2019,11/05/2019,16/04/2019,13/05/2019,20/04/2019,20/05/2019,04/05/2019",13,2019-05-27 00:00:00-03:00,4.166666666666667,1,-3.166666666666667,1,0,4.166666666666667,1,0,1,13,0.24,0.24
152,9014303,2019-05-29T15:47:43.000-03:00,2019-05-25T21:04:06.000-03:00,"09/04/2019,15/04/2019,18/04/2019,29/04/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,11.5,3,-8.5,1,2,11.5,1,2,3,5,0.08695652173913049,0.2608695652173913
153,6703380,2019-05-27T21:18:38.000-03:00,2019-05-25T19:23:52.000-03:00,"01/04/2019,07/05/2019,06/04/2019,08/05/2019,06/04/2019,16/05/2019,12/04/2019,24/05/2019,20/04/2019,25/05/2019,25/04/2019",11,2019-05-27 00:00:00-03:00,5.4,2,-3.4000000000000004,1,0,5.4,1,0,2,11,0.18518518518518512,0.37037037037037035
154,112673,2019-05-27T15:38:39.000-03:00,2019-05-25T23:53:50.000-03:00,"29/03/2019,25/05/2019,05/04/2019,15/04/2019,18/04/2019,02/05/2019,13/05/2019",7,2019-05-27 00:00:00-03:00,9.5,1,-8.5,1,0,9.5,1,0,1,7,0.10526315789473684,0.10526315789473684
155,8808461,2019-05-29T14:45:56.000-03:00,2019-05-25T19:35:20.000-03:00,"31/03/2019,17/05/2019,24/04/2019,01/04/2019,20/05/2019,27/04/2019,06/04/2019,25/05/2019,30/04/2019,09/04/2019,02/05/2019,13/04/2019,10/05/2019,16/04/2019",14,2019-05-27 00:00:00-03:00,4.230769230769231,3,-1.2307692307692308,1,2,4.230769230769231,1,2,3,14,0.23636363636363633,0.7090909090909091
156,1501591,2019-05-28T16:25:39.000-03:00,2019-05-25T15:55:57.000-03:00,"30/03/2019,20/05/2019,20/04/2019,23/05/2019,27/04/2019,25/05/2019,05/05/2019,11/05/2019,19/05/2019",9,2019-05-27 00:00:00-03:00,7.0,3,-4.0,1,1,7.0,1,1,3,9,0.1428571428571429,0.42857142857142855
157,8454740,2019-05-27T23:58:00.000-03:00,2019-05-25T21:39:01.000-03:00,"11/04/2019,25/05/2019,09/05/2019,17/04/2019,14/05/2019,20/04/2019,16/05/2019,30/04/2019,21/05/2019,02/05/2019,23/05/2019,06/05/2019",12,2019-05-27 00:00:00-03:00,4.0,2,-2.0,1,0,4.0,1,0,2,12,0.25,0.5
158,6671203,2019-05-29T16:14:53.000-03:00,2019-05-25T16:06:53.000-03:00,"25/04/2019,30/04/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,15.0,4,-11.0,1,2,15.0,1,2,4,3,0.06666666666666665,0.26666666666666666
159,9388993,2019-05-27T23:02:27.000-03:00,2019-05-25T17:26:03.000-03:00,"07/05/2019,13/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,9.0,2,-7.0,1,0,9.0,1,0,2,3,0.11111111111111116,0.2222222222222222
160,130206,2019-05-30T16:22:39.000-03:00,2019-05-25T16:56:06.000-03:00,"05/04/2019,29/04/2019,09/05/2019,11/05/2019,15/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,10.0,4,-6.0,1,3,10.0,1,3,4,6,0.09999999999999998,0.4
161,9108759,2019-05-28T15:22:52.000-03:00,2019-05-25T16:36:26.000-03:00,"16/04/2019,25/04/2019,08/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,13.0,2,-11.0,1,1,13.0,1,1,2,4,0.07692307692307687,0.15384615384615385
162,1464338,2019-05-30T16:14:17.000-03:00,2019-05-25T00:06:38.000-03:00,"04/04/2019,10/04/2019,18/04/2019,26/04/2019,23/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,10.2,5,-5.199999999999999,1,3,10.2,1,3,5,6,0.0980392156862745,0.4901960784313726
163,5289274,2019-05-29T16:15:51.000-03:00,2019-05-25T16:29:55.000-03:00,"03/04/2019,03/05/2019,24/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,17.333333333333332,3,-14.333333333333332,1,2,17.333333333333332,1,2,3,4,0.05769230769230771,0.1730769230769231
164,5898267,2019-05-29T15:32:01.000-03:00,2019-05-25T15:28:44.000-03:00,"08/04/2019,12/04/2019,11/05/2019,18/05/2019,25/05/2019",5,2019-05-27 00:00:00-03:00,11.75,4,-7.75,1,2,11.75,1,2,4,5,0.08510638297872342,0.3404255319148936
165,9292560,2019-05-29T16:46:18.000-03:00,2019-05-25T22:16:13.000-03:00,"30/04/2019,10/05/2019,19/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,8.333333333333334,3,-5.333333333333334,1,2,8.333333333333334,1,2,3,4,0.12,0.36
166,1435705,2019-05-30T16:39:05.000-03:00,2019-05-25T16:11:34.000-03:00,"23/04/2019,18/05/2019,24/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,10.666666666666666,5,-5.666666666666666,1,3,10.666666666666666,1,3,5,4,0.09375,0.46875
167,9073895,2019-05-27T20:13:03.000-03:00,2019-05-25T19:27:11.000-03:00,"13/04/2019,27/04/2019,09/05/2019,25/05/2019",4,2019-05-27 00:00:00-03:00,14.0,2,-12.0,1,0,14.0,1,0,2,4,0.0714285714285714,0.14285714285714285
168,1450534,2019-05-27T16:43:10.000-03:00,2019-05-25T17:03:02.000-03:00,"01/04/2019,07/04/2019,10/04/2019,13/04/2019,11/05/2019,25/05/2019",6,2019-05-27 00:00:00-03:00,10.8,1,-9.8,1,0,10.8,1,0,1,6,0.09259259259259256,0.09259259259259259
169,8139660,2019-05-30T16:44:58.000-03:00,2019-05-25T16:10:46.000-03:00,"07/05/2019,09/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,9.0,5,-4.0,1,3,9.0,1,3,5,3,0.11111111111111116,0.5555555555555556
170,8227767,2019-05-29T19:07:18.000-03:00,2019-05-25T18:43:54.000-03:00,"08/05/2019,09/05/2019,25/05/2019",3,2019-05-27 00:00:00-03:00,8.5,4,-4.5,1,2,8.5,1,2,4,3,0.11764705882352944,0.47058823529411764
